Battery level: 8461

8059.000000, 2.328419, 75.000000
7976.000000, 1.814008, 77.000000
7962.000000, 1.394405, 79.000000
7948.000000, 1.154674, 81.000000
7879.000000, 0.658831, 83.000000
7879.000000, 0.525214, 85.000000
7893.000000, 0.497344, 87.000000
7907.000000, 0.479387, 89.000000
7824.000000, 0.451968, 91.000000
